"Our investigations have focused on localizing cis-elements responsible for the down regulation of the adult beta-like globin genes (delta and beta) in immature, or primitive erythroid tissues.", {"entities": [[ 46, 57, 'GENE_OR_GENE_PRODUCT']]}
"1. Administration of danazol for over one month reduced the levels of estrogen receptor (ER) and its mRNA to approximately 50 and 20%, respectively in monocytes.", {"entities": [[ 21, 28, 'SIMPLE_CHEMICAL']]}
"The promoters and enhancers of cell type-specific genes are often conserved in evolution, and hence one might expect that a given enhancer has evolved to work best with its own promoter.", {"entities": [[ 4, 12, 'GENE_OR_GENE_PRODUCT']]}
"The promoters and enhancers of cell type-specific genes are often conserved in evolution, and hence one might expect that a given enhancer has evolved to work best with its own promoter.", {"entities": [[ 18, 26, 'GENE_OR_GENE_PRODUCT']]}
"The promoters and enhancers of cell type-specific genes are often conserved in evolution, and hence one might expect that a given enhancer has evolved to work best with its own promoter.", {"entities": [[ 18, 26, 'GENE_OR_GENE_PRODUCT']]}
"This study was designed to determine the potential cis-elements involved in transcriptional regulation of the mouse perforin gene.", {"entities": [[ 51, 62, 'GENE_OR_GENE_PRODUCT']]}
"In response to activation of the Wnt signaling pathway, beta-catenin accumulates in the nucleus, where it cooperates with LEF/TCF (for lymphoid enhancer factor and T-cell factor) transcription factors to activate gene expression.", {"entities": [[ 56, 68, 'GENE_OR_GENE_PRODUCT']]}
"In response to activation of the Wnt signaling pathway, beta-catenin accumulates in the nucleus, where it cooperates with LEF/TCF (for lymphoid enhancer factor and T-cell factor) transcription factors to activate gene expression.", {"entities": [[ 88, 95, 'CELLULAR_COMPONENT']]}
"The mechanisms by which beta-catenin undergoes this shift in location and participates in activation of gene transcription are unknown.", {"entities": [[ 24, 36, 'GENE_OR_GENE_PRODUCT']]}
"We demonstrate here that beta-catenin can be imported into the nucleus independently of LEF/TCF binding, and it may also be exported from nuclei.", {"entities": [[ 25, 37, 'GENE_OR_GENE_PRODUCT']]}
"We demonstrate here that beta-catenin can be imported into the nucleus independently of LEF/TCF binding, and it may also be exported from nuclei.", {"entities": [[ 63, 70, 'CELLULAR_COMPONENT']]}
"We demonstrate here that beta-catenin can be imported into the nucleus independently of LEF/TCF binding, and it may also be exported from nuclei.", {"entities": [[ 63, 70, 'CELLULAR_COMPONENT']]}
"We have introduced a small deletion within beta-catenin (Delta19) that disrupts binding to LEF-1, E-cadherin, and APC but not axin.", {"entities": [[ 43, 55, 'GENE_OR_GENE_PRODUCT']]}
"We have introduced a small deletion within beta-catenin (Delta19) that disrupts binding to LEF-1, E-cadherin, and APC but not axin.", {"entities": [[ 57, 64, 'GENE_OR_GENE_PRODUCT']]}
"We have introduced a small deletion within beta-catenin (Delta19) that disrupts binding to LEF-1, E-cadherin, and APC but not axin.", {"entities": [[ 91, 96, 'GENE_OR_GENE_PRODUCT']]}
"We have introduced a small deletion within beta-catenin (Delta19) that disrupts binding to LEF-1, E-cadherin, and APC but not axin.", {"entities": [[ 98, 108, 'GENE_OR_GENE_PRODUCT']]}
"We have introduced a small deletion within beta-catenin (Delta19) that disrupts binding to LEF-1, E-cadherin, and APC but not axin.", {"entities": [[ 114, 117, 'GENE_OR_GENE_PRODUCT']]}
"We have introduced a small deletion within beta-catenin (Delta19) that disrupts binding to LEF-1, E-cadherin, and APC but not axin.", {"entities": [[ 126, 130, 'GENE_OR_GENE_PRODUCT']]}
"Constitutive expression of IFN-alpha5 and IFN-beta was detected in different lymphoid cells including peripheral blood mononuclear cells from normal individuals following amplification of IFN mRNA by reverse transcriptase-polymerase chain reaction and direct sequencing of the amplified product.", {"entities": [[ 27, 37, 'GENE_OR_GENE_PRODUCT']]}
"Constitutive expression of IFN-alpha5 and IFN-beta was detected in different lymphoid cells including peripheral blood mononuclear cells from normal individuals following amplification of IFN mRNA by reverse transcriptase-polymerase chain reaction and direct sequencing of the amplified product.", {"entities": [[ 42, 50, 'GENE_OR_GENE_PRODUCT']]}
"The HIV-1 accessory gene product Vpr can influence viral pathogenesis by affecting viral replication as well as host cell transcription and proliferation.", {"entities": [[ 4, 9, 'ORGANISM']]}
"The HIV-1 accessory gene product Vpr can influence viral pathogenesis by affecting viral replication as well as host cell transcription and proliferation.", {"entities": [[ 33, 36, 'GENE_OR_GENE_PRODUCT']]}
"Neutrophil maturation occurs in well defined morphological stages that correlate with the acquisition of molecular markers associated with neutrophil function.", {"entities": [[ 139, 149, 'CELL']]}
"A variety of factors are known to play a role in terminal neutrophil maturation, including the vitamin A derivative, retinoic acid.", {"entities": [[ 58, 68, 'CELL']]}
"We investigated the mechanisms by which proinflammatory mediator, thrombin, released during intravascular coagulation and tissue injury, induces ICAM-1 (CD54) expression in endothelial cells.", {"entities": [[ 66, 74, 'GENE_OR_GENE_PRODUCT']]}
"We investigated the mechanisms by which proinflammatory mediator, thrombin, released during intravascular coagulation and tissue injury, induces ICAM-1 (CD54) expression in endothelial cells.", {"entities": [[ 145, 151, 'GENE_OR_GENE_PRODUCT']]}
"We investigated the mechanisms by which proinflammatory mediator, thrombin, released during intravascular coagulation and tissue injury, induces ICAM-1 (CD54) expression in endothelial cells.", {"entities": [[ 153, 157, 'GENE_OR_GENE_PRODUCT']]}
"Tuberculosis has emerged as an epidemic, extended by the large number of individuals infected with human immunodeficiency virus type 1 (HIV-1).", {"entities": [[ 0, 12, 'ORGANISM']]}
"The POU transcription factors Oct-1 and Oct-2 regulate the activity of octamer-dependent promoters, including those that direct transcription from rearranged immunoglobulin genes.", {"entities": [[ 30, 35, 'GENE_OR_GENE_PRODUCT']]}
"The POU transcription factors Oct-1 and Oct-2 regulate the activity of octamer-dependent promoters, including those that direct transcription from rearranged immunoglobulin genes.", {"entities": [[ 40, 45, 'GENE_OR_GENE_PRODUCT']]}
"HIV-1 infects resting peripheral blood mononuclear cells (PBMCs) but remains inactive state until subsequent cell activation.", {"entities": [[ 0, 5, 'ORGANISM']]}
"The transcription factor GATA-1 is essential for normal erythropoiesis.", {"entities": [[ 25, 31, 'GENE_OR_GENE_PRODUCT']]}
"GATA3, a member of the GATA family that is abundantly expressed in the T-lymphocyte lineage, is thought to participate in T-cell receptor gene activation through binding to enhancers.", {"entities": [[ 0, 5, 'GENE_OR_GENE_PRODUCT']]}
"CD30, a member of the tumor necrosis factor (TNF) receptor family, is expressed constitutively on the surface of the human T cell line ACH-2, which is chronically infected with human immunodeficiency virus type-1 (HIV)-1.", {"entities": [[ 0, 4, 'GENE_OR_GENE_PRODUCT']]}
"CD30, a member of the tumor necrosis factor (TNF) receptor family, is expressed constitutively on the surface of the human T cell line ACH-2, which is chronically infected with human immunodeficiency virus type-1 (HIV)-1.", {"entities": [[ 214, 217, 'ORGANISM']]}
"Even with a therapy as specific as anti-TNF antibody, it is not clear if the benefit is attributable to simple binding and clearance of TNF-alpha or to binding on the cell surface and subsequent deletion of the activated macrophage.", {"entities": [[ 136, 145, 'GENE_OR_GENE_PRODUCT']]}
"MZF-1 is a C2H2 zinc finger gene encoding a putative transcriptional regulator of myeloid differentiation.", {"entities": [[ 0, 5, 'GENE_OR_GENE_PRODUCT']]}
"NF-kB is a eukaryotic transcription regulatory factor.", {"entities": [[ 0, 5, 'GENE_OR_GENE_PRODUCT']]}
"We have cloned a group of cDNAs representing mRNAs that are rapidly induced following adherence of human monocytes.", {"entities": [[ 26, 30, 'GENE_OR_GENE_PRODUCT']]}
"The Th2-type cytokines, interleukin-4 (IL-4) and interleukin-13 (IL-13), induce expression of a distinct subset of genes in human monocytes, including FcepsilonRIIb (CD23), 15-lipoxygenase, IL-1 receptor antagonist (IL-1ra), and type I and type II IL-1 receptors (IL-1R).", {"entities": [[ 24, 37, 'GENE_OR_GENE_PRODUCT']]}
"The Th2-type cytokines, interleukin-4 (IL-4) and interleukin-13 (IL-13), induce expression of a distinct subset of genes in human monocytes, including FcepsilonRIIb (CD23), 15-lipoxygenase, IL-1 receptor antagonist (IL-1ra), and type I and type II IL-1 receptors (IL-1R).", {"entities": [[ 39, 43, 'GENE_OR_GENE_PRODUCT']]}
"The Th2-type cytokines, interleukin-4 (IL-4) and interleukin-13 (IL-13), induce expression of a distinct subset of genes in human monocytes, including FcepsilonRIIb (CD23), 15-lipoxygenase, IL-1 receptor antagonist (IL-1ra), and type I and type II IL-1 receptors (IL-1R).", {"entities": [[ 49, 63, 'GENE_OR_GENE_PRODUCT']]}
"The Th2-type cytokines, interleukin-4 (IL-4) and interleukin-13 (IL-13), induce expression of a distinct subset of genes in human monocytes, including FcepsilonRIIb (CD23), 15-lipoxygenase, IL-1 receptor antagonist (IL-1ra), and type I and type II IL-1 receptors (IL-1R).", {"entities": [[ 65, 70, 'GENE_OR_GENE_PRODUCT']]}
"According to current models the inhibitory capacity of I(kappa)B(alpha) would be mediated through the retention of Rel/NF-kappaB proteins in the cytosol.", {"entities": [[ 55, 71, 'GENE_OR_GENE_PRODUCT']]}
"According to current models the inhibitory capacity of I(kappa)B(alpha) would be mediated through the retention of Rel/NF-kappaB proteins in the cytosol.", {"entities": [[ 145, 152, 'CELL']]}
"However, I(kappa)B(alpha) has also been detected in the nucleus of cell lines and when overexpressed by transient transfection.", {"entities": [[ 9, 25, 'GENE_OR_GENE_PRODUCT']]}
"However, I(kappa)B(alpha) has also been detected in the nucleus of cell lines and when overexpressed by transient transfection.", {"entities": [[ 56, 63, 'CELLULAR_COMPONENT']]}
"Peripheral blood mononuclear cells from seventeen patients with primary myelodysplastic syndromes (MDS) in advanced stage were enriched for blasts and tested for (1) karyotype, (2) genomic configuration and (3) expression of IL-3, GM-CSF, FMS and EGR-1 genes which are all located on the long arm of chromosome 5.", {"entities": [[ 50, 57, 'ORGANISM']]}
"Peripheral blood mononuclear cells from seventeen patients with primary myelodysplastic syndromes (MDS) in advanced stage were enriched for blasts and tested for (1) karyotype, (2) genomic configuration and (3) expression of IL-3, GM-CSF, FMS and EGR-1 genes which are all located on the long arm of chromosome 5.", {"entities": [[ 140, 145, 'CELL']]}
"CD28 is an important costimulatory molecule in the activation of human T cells.", {"entities": [[ 0, 4, 'GENE_OR_GENE_PRODUCT']]}
"The main mechanism of action consists in interfering with DNA synthesis and mRNA translation", {"entities": [[ 76, 92, 'NO_ENTITY']]}
